ID	mRNA	ORF_strand	ORF_frame	ORF_start	ORF_end	ORF	Fickett	Hexamer	Coding_prob
TCONS_00000149_ORF_1_ORF_21	4607	+	1	4291	4365	75	0.7944	-0.423041870513038	0.000848905837101593
TCONS_00000149_ORF_1_ORF_22	4607	+	3	1083	1154	72	0.9318	-0.113527925256511	0.00855693593489378
TCONS_00000149_ORF_1_ORF_23	4607	+	1	1708	1776	69	1.1965	0.153527364270827	0.0950951503684991
TCONS_00000149_ORF_1_ORF_24	4607	+	1	613	675	63	1.1638	-0.120474030479311	0.0163745444197079
TCONS_00000149_ORF_1_ORF_25	4607	+	2	3737	3799	63	1.0432	-0.457942398346679	0.00141515924521946
TCONS_00000149_ORF_1_ORF_26	4607	+	1	3136	3192	57	0.4855	-0.3153021296834	0.000460319231644248
TCONS_00000149_ORF_1_ORF_27	4607	+	2	1433	1483	51	0.9007	-0.354295410292021	0.00142008993246005
TCONS_00000254_ORF_1_ORF_1	1881	+	3	48	1460	1413	1.2038	0.446140221491657	0.99999960078369
TCONS_00000254_ORF_1_ORF_2	1881	+	1	322	615	294	1.3082	-0.178345379923642	0.228805230732324
TCONS_00000254_ORF_1_ORF_3	1881	+	3	1518	1775	258	0.7479	-0.171055852626988	0.0291690131967859
TCONS_00000254_ORF_1_ORF_4	1881	+	1	1357	1578	222	0.7346	-0.167832002638062	0.0191880899512443
TCONS_00000254_ORF_1_ORF_5	1881	+	2	1652	1861	210	0.6378	0.171801869495054	0.0877807061496375
TCONS_00000254_ORF_1_ORF_6	1881	+	1	790	987	198	0.9742	0.0504435405455049	0.113840313940797
TCONS_00000254_ORF_1_ORF_7	1881	+	1	1003	1149	147	1.217	-0.168517117951676	0.0425163489475858
TCONS_00000117_ORF_1_ORF_1	2408	+	1	763	1473	711	1.2042	0.471054956082197	0.999092208738294
TCONS_00000117_ORF_1_ORF_2	2408	+	2	1991	2311	321	0.593	-0.00656133686829492	0.0858904631901242
TCONS_00000117_ORF_1_ORF_3	2408	+	2	803	1000	198	1.0037	0.0045809230302914	0.0946948841472973
TCONS_00000117_ORF_1_ORF_4	2408	+	2	1214	1336	123	1.1988	-0.0167395734692894	0.0721894209612824
TCONS_00000117_ORF_1_ORF_5	2408	+	2	215	316	102	0.6656	-0.0454757067433165	0.00815538667738782
TCONS_00000117_ORF_1_ORF_6	2408	+	1	1	81	81	0.9972	-0.192088228530684	0.00830600585068228
TCONS_00000117_ORF_1_ORF_7	2408	+	3	2319	2396	78	1.1873	0.0255741824703966	0.055208012876478
TCONS_00000117_ORF_1_ORF_8	2408	+	3	198	266	69	0.9116	-0.390305020986186	0.00163479550039884
TCONS_00000117_ORF_1_ORF_9	2408	+	3	108	170	63	0.9781	0.140829705133788	0.0461143565220751
TCONS_00000117_ORF_1_ORF_10	2408	+	1	1903	1956	54	0.6043	-0.182220122634078	0.00169391538060988
TCONS_00000084_ORF_1_ORF_1	2108	+	3	87	833	747	1.1872	0.560324573137036	0.999631576661552
TCONS_00000084_ORF_1_ORF_2	2108	+	1	574	717	144	1.2115	-0.224425172387662	0.0287860736596054
TCONS_00000084_ORF_1_ORF_3	2108	+	1	1453	1587	135	0.9234	-0.505078788407709	0.00180469290514008
TCONS_00000084_ORF_1_ORF_4	2108	+	1	1237	1359	123	0.8958	-0.277186698655857	0.00569734085356365
TCONS_00000084_ORF_1_ORF_5	2108	+	3	1986	2108	123	0.4295	-0.121022398103827	0.0029534920526485
TCONS_00000084_ORF_1_ORF_6	2108	+	2	1076	1186	111	0.3318	-0.50285185540957	0.000182259287182499
TCONS_00000084_ORF_1_ORF_7	2108	+	1	388	489	102	1.0548	-0.160787015273938	0.0156341367437577
TCONS_00000084_ORF_1_ORF_8	2108	+	1	151	243	93	1.1722	0.0648016557812915	0.0780170603618984
TCONS_00000084_ORF_1_ORF_9	2108	+	1	823	888	66	1.0154	-0.104185373283978	0.0128986977001017
TCONS_00000084_ORF_1_ORF_10	2108	+	2	761	817	57	1.1332	-0.029953393175863	0.0270722674440082
TCONS_00000143_ORF_1_ORF_1	1970	+	2	362	613	252	1.1965	0.663900699438398	0.954178384008378
TCONS_00000143_ORF_1_ORF_2	1970	+	1	289	441	153	1.2366	0.0522794995784403	0.16181925881474
TCONS_00000143_ORF_1_ORF_3	1970	+	1	13	159	147	0.4215	-0.0908640200865929	0.00453988710165945
TCONS_00000143_ORF_1_ORF_4	1970	+	2	1307	1441	135	0.9234	-0.505078788407709	0.00181837537384119
TCONS_00000143_ORF_1_ORF_5	1970	+	1	1840	1968	129	0.3563	-0.12893155823765	0.00235832306674547
TCONS_00000143_ORF_1_ORF_6	1970	+	2	1091	1213	123	0.8958	-0.277186698655857	0.00574036612234665
TCONS_00000143_ORF_1_ORF_7	1970	+	3	930	1040	111	0.3318	-0.50285185540957	0.000183643368117242
TCONS_00000143_ORF_1_ORF_8	1970	+	3	414	515	102	1.2025	0.000219820114411112	0.0660634227510145
TCONS_00000143_ORF_1_ORF_9	1970	+	2	677	742	66	1.0154	-0.104185373283978	0.0129953955071064
TCONS_00000143_ORF_1_ORF_10	1970	+	3	615	671	57	1.1332	-0.029953393175863	0.0272722847177426
TCONS_00000143_ORF_1_ORF_11	1970	+	2	224	277	54	0.5176	-0.0740833316400357	0.0024783844521426
TCONS_00000251_ORF_1_ORF_1	5293	+	1	1888	2685	798	0.7794	0.247891958894432	0.993308261336457
TCONS_00000251_ORF_1_ORF_2	5293	+	1	4312	4872	561	1.0365	0.414554335652247	0.985884638170104
TCONS_00000251_ORF_1_ORF_3	5293	+	2	3881	4300	420	0.5696	0.0830409600184825	0.278401529776333
TCONS_00000251_ORF_1_ORF_4	5293	+	2	461	808	348	0.7192	-0.0928732286917184	0.0903206216074128
TCONS_00000251_ORF_1_ORF_5	5293	+	1	4930	5187	258	0.7479	-0.171055852626988	0.0243130211866782
TCONS_00000251_ORF_1_ORF_6	5293	+	2	4769	4990	222	0.7346	-0.167832002638062	0.0159663728462216
TCONS_00000251_ORF_1_ORF_7	5293	+	3	3909	4118	210	0.888	0.0813129081354383	0.0984334507994018
TCONS_00000251_ORF_1_ORF_8	5293	+	3	5064	5273	210	0.6378	0.171801869495054	0.0739100190975165
TCONS_00000251_ORF_1_ORF_9	5293	+	3	60	236	177	0.8511	-0.0462663832999057	0.0297323011804066
TCONS_00000251_ORF_1_ORF_10	5293	+	3	3213	3380	168	1.2038	0.0644948832192575	0.15471597462706
TCONS_00000251_ORF_1_ORF_11	5293	+	2	47	211	165	0.926	0.0401280772497575	0.0553502350198557
TCONS_00000251_ORF_1_ORF_12	5293	+	2	4316	4462	147	1.217	-0.168517117951676	0.0355196195463897
TCONS_00000251_ORF_1_ORF_13	5293	+	1	805	912	108	1.0352	-0.00321910663365899	0.033522195283681
TCONS_00000251_ORF_1_ORF_14	5293	+	1	187	282	96	0.7268	-0.0551388634181728	0.00758570683690847
TCONS_00000251_ORF_1_ORF_15	5293	+	1	1039	1113	75	0.5924	-0.132168327204547	0.00237695648725723
TCONS_00000251_ORF_1_ORF_16	5293	+	1	2872	2946	75	0.9848	-0.0260410545046655	0.0172443544075876
TCONS_00000251_ORF_1_ORF_17	5293	+	1	1429	1500	72	1.2096	0.012195324491546	0.0443836006605172
TCONS_00000251_ORF_1_ORF_18	5293	+	3	1590	1655	66	0.9268	-0.354650111870399	0.00176543299168106
TCONS_00000251_ORF_1_ORF_19	5293	+	1	37	99	63	0.4201	-0.178382306990283	0.000868221674068168
TCONS_00000251_ORF_1_ORF_20	5293	+	1	3481	3531	51	1.2516	0.577993198111417	0.568017728872122
TCONS_00000174_ORF_1_ORF_1	2291	+	3	963	1643	681	1.133	0.459387195672635	0.998270387933433
TCONS_00000174_ORF_1_ORF_2	2291	+	2	1280	1666	387	1.2006	0.124956334727238	0.781173691234878
TCONS_00000174_ORF_1_ORF_3	2291	+	3	243	593	351	0.8765	-0.000967270798114884	0.266665089363861
TCONS_00000174_ORF_1_ORF_4	2291	+	2	284	544	261	1.139	-0.0330374170766663	0.212781362475469
TCONS_00000174_ORF_1_ORF_5	2291	+	1	187	384	198	0.801	-0.153371209422941	0.0196769321025868
TCONS_00000174_ORF_1_ORF_6	2291	+	2	1043	1186	144	1.0151	0.0907184581853675	0.0916764794892228
TCONS_00000174_ORF_1_ORF_7	2291	+	2	2030	2155	126	0.6852	0.249838714054157	0.0649883441805604
TCONS_00000174_ORF_1_ORF_8	2291	+	2	800	922	123	0.873	-0.0524202549671405	0.0201000752809798
TCONS_00000174_ORF_1_ORF_9	2291	+	1	1726	1845	120	0.7228	0.114143886643587	0.0314531404192379
TCONS_00000174_ORF_1_ORF_10	2291	+	3	2166	2267	102	0.8309	-0.210307517847746	0.00535209718530122
TCONS_00000174_ORF_1_ORF_11	2291	+	2	1829	1903	75	0.6146	-0.0624863868728261	0.00460693597808061
TCONS_00000174_ORF_1_ORF_12	2291	+	2	1709	1762	54	0.6097	-0.368583840929556	0.000561187704281539
TCONS_00000007_ORF_1_ORF_1	3631	+	1	169	2454	2286	1.2576	0.530271063581558	0.999999999987443
TCONS_00000007_ORF_1_ORF_2	3631	+	2	2972	3292	321	0.593	-0.00656133686829492	0.0807695911826943
TCONS_00000007_ORF_1_ORF_3	3631	+	2	1784	1981	198	1.0037	0.0045809230302914	0.0891002499772456
TCONS_00000007_ORF_1_ORF_4	3631	+	3	750	941	192	1.1902	0.131552678385882	0.273209209174272
TCONS_00000007_ORF_1_ORF_5	3631	+	1	3490	3612	123	0.6717	-0.0271508814894115	0.0109785298856248
TCONS_00000007_ORF_1_ORF_6	3631	+	2	2195	2317	123	1.1988	-0.0167395734692894	0.067824808457171
TCONS_00000007_ORF_1_ORF_7	3631	+	2	545	631	87	1.0447	-0.00723034200860571	0.0294017544849008
TCONS_00000007_ORF_1_ORF_8	3631	+	3	3300	3377	78	1.1873	0.0255741824703966	0.0518127702777593
TCONS_00000007_ORF_1_ORF_9	3631	+	2	665	730	66	1.0855	-0.261217670840167	0.00586760949089974
TCONS_00000007_ORF_1_ORF_10	3631	+	1	2884	2937	54	0.6043	-0.182220122634078	0.00158422267712224
TCONS_00000259_ORF_1_ORF_1	1439	+	3	531	947	417	1.0764	0.310344604568946	0.913070737473327
TCONS_00000259_ORF_1_ORF_2	1439	+	2	311	571	261	0.7475	0.00371314949154993	0.0840862681662514
TCONS_00000259_ORF_1_ORF_3	1439	+	1	703	846	144	1.0382	-0.0884275625654065	0.0371799682903043
TCONS_00000259_ORF_1_ORF_4	1439	+	2	206	289	84	0.4435	-0.34190425688837	0.000545335665991274
TCONS_00000259_ORF_1_ORF_5	1439	+	2	1283	1366	84	0.9658	0.0364258282605029	0.0317592864827271
TCONS_00000202_ORF_1_ORF_1	2495	+	2	866	2074	1209	0.9988	0.36620230372763	0.999986677277335
TCONS_00000202_ORF_1_ORF_2	2495	+	1	319	1026	708	1.1245	0.41777571509247	0.998285985601333
TCONS_00000202_ORF_1_ORF_3	2495	+	2	2132	2389	258	0.7479	-0.171055852626988	0.028230605338914
TCONS_00000202_ORF_1_ORF_4	2495	+	3	1971	2192	222	0.7346	-0.167832002638062	0.0185646421070365
TCONS_00000202_ORF_1_ORF_5	2495	+	1	2266	2475	210	0.6378	0.171801869495054	0.0851220086197197
TCONS_00000202_ORF_1_ORF_6	2495	+	3	1404	1601	198	0.9742	0.0504435405455049	0.110487923333292
TCONS_00000202_ORF_1_ORF_7	2495	+	3	1617	1763	147	1.217	-0.168517117951676	0.0411667468896212
TCONS_00000202_ORF_1_ORF_8	2495	+	3	21	86	66	0.9268	-0.354650111870399	0.00205756081243634
TCONS_00000144_ORF_1_ORF_1	2147	+	2	164	865	702	1.0373	0.0704277534080378	0.98036785339634
TCONS_00000144_ORF_1_ORF_2	2147	+	3	1485	1619	135	0.9234	-0.505078788407709	0.00180084477975528
TCONS_00000144_ORF_1_ORF_3	2147	+	2	2018	2146	129	0.3563	-0.12893155823765	0.00233559912488432
TCONS_00000144_ORF_1_ORF_4	2147	+	3	1269	1391	123	0.8958	-0.277186698655857	0.00568523975510609
TCONS_00000144_ORF_1_ORF_5	2147	+	1	1108	1218	111	0.3318	-0.50285185540957	0.000181870027539077
TCONS_00000144_ORF_1_ORF_6	2147	+	3	435	518	84	0.9204	-0.731979980136786	0.000254611752742899
TCONS_00000144_ORF_1_ORF_7	2147	+	3	672	749	78	1.1628	-0.249923637370653	0.0101327493238465
TCONS_00000144_ORF_1_ORF_8	2147	+	3	855	920	66	1.0154	-0.104185373283978	0.0128714989929342
TCONS_00000144_ORF_1_ORF_9	2147	+	1	379	438	60	0.6662	-0.552277056144783	0.00024116037185958
TCONS_00000144_ORF_1_ORF_10	2147	+	1	793	849	57	1.1332	-0.029953393175863	0.0270159997605108
TCONS_00000250_ORF_1_ORF_1	4013	+	2	2384	3592	1209	0.9988	0.36620230372763	0.999985520935595
TCONS_00000250_ORF_1_ORF_2	4013	+	1	1888	2544	657	1.2202	0.446016067966958	0.998004082431904
TCONS_00000250_ORF_1_ORF_3	4013	+	2	461	808	348	0.7192	-0.0928732286917184	0.096255343862
TCONS_00000250_ORF_1_ORF_4	4013	+	2	3650	3907	258	0.7479	-0.171055852626988	0.0260346921498325
TCONS_00000250_ORF_1_ORF_5	4013	+	3	3489	3710	222	0.7346	-0.167832002638062	0.017107358251082
TCONS_00000250_ORF_1_ORF_6	4013	+	1	3784	3993	210	0.6378	0.171801869495054	0.0788599225861205
TCONS_00000250_ORF_1_ORF_7	4013	+	3	2922	3119	198	0.9742	0.0504435405455049	0.102568977399461
TCONS_00000250_ORF_1_ORF_8	4013	+	3	60	236	177	0.8511	-0.0462663832999057	0.0318252086723527
TCONS_00000250_ORF_1_ORF_9	4013	+	2	47	211	165	0.926	0.0401280772497575	0.0591365245217376
TCONS_00000250_ORF_1_ORF_10	4013	+	3	3135	3281	147	1.217	-0.168517117951676	0.0380039498269685
TCONS_00000250_ORF_1_ORF_11	4013	+	1	805	912	108	1.0352	-0.00321910663365899	0.0358720168127363
TCONS_00000250_ORF_1_ORF_12	4013	+	1	187	282	96	0.7268	-0.0551388634181728	0.00813274464876085
TCONS_00000250_ORF_1_ORF_13	4013	+	1	1039	1113	75	0.5924	-0.132168327204547	0.00254933391463228
TCONS_00000250_ORF_1_ORF_14	4013	+	1	1429	1500	72	1.2096	0.012195324491546	0.0474573941091593
TCONS_00000250_ORF_1_ORF_15	4013	+	3	1590	1655	66	0.9268	-0.354650111870399	0.00189354677023707
TCONS_00000250_ORF_1_ORF_16	4013	+	1	37	99	63	0.4201	-0.178382306990283	0.000931287446652422
TCONS_00000089_ORF_1_ORF_1	1174	+	2	71	814	744	1.2142	0.559179449880965	0.999667880332608
TCONS_00000089_ORF_1_ORF_2	1174	+	2	1019	1171	153	0.4051	-0.264145343806145	0.00167949237095333
TCONS_00000089_ORF_1_ORF_3	1174	+	3	372	473	102	1.0548	-0.160787015273938	0.0164421475199317
TCONS_00000089_ORF_1_ORF_4	1174	+	3	135	227	93	1.1722	0.0648016557812915	0.0817813154386896
TCONS_00000089_ORF_1_ORF_5	1174	+	3	798	890	93	1.144	0.00611592737204929	0.0535694750522426
TCONS_00000089_ORF_1_ORF_6	1174	+	3	624	701	78	1.1628	-0.249923637370653	0.010682088876053
TCONS_00000089_ORF_1_ORF_7	1174	+	3	723	785	63	1.085	0.00691755255042841	0.0321124801099467
TCONS_00000092_ORF_1_ORF_1	1655	+	2	362	1237	876	1.1536	0.595084755918447	0.999922803995052
TCONS_00000092_ORF_1_ORF_2	1655	+	1	289	441	153	1.2366	0.0522794995784403	0.164175610460856
TCONS_00000092_ORF_1_ORF_3	1655	+	3	1500	1652	153	0.4051	-0.264145343806145	0.00163584822122117
TCONS_00000092_ORF_1_ORF_4	1655	+	1	13	159	147	0.4215	-0.0908640200865929	0.00461861513852283
TCONS_00000092_ORF_1_ORF_5	1655	+	3	960	1103	144	1.2115	-0.224425172387662	0.0294886837724787
TCONS_00000092_ORF_1_ORF_6	1655	+	3	414	515	102	1.2025	0.000219820114411112	0.0671370999911169
TCONS_00000092_ORF_1_ORF_7	1655	+	3	774	875	102	1.0548	-0.160787015273938	0.0160210299317991
TCONS_00000092_ORF_1_ORF_8	1655	+	1	1279	1371	93	1.144	0.00611592737204929	0.0522479629632533
TCONS_00000092_ORF_1_ORF_9	1655	+	3	561	629	69	1.2508	-0.350113020144447	0.00696313899873945
TCONS_00000092_ORF_1_ORF_10	1655	+	2	224	277	54	0.5176	-0.0740833316400357	0.0025214536808439
TCONS_00000268_ORF_1_ORF_1	5054	+	1	2485	4596	2112	1.2458	0.516223453430293	0.999999999892134
TCONS_00000268_ORF_1_ORF_2	5054	+	3	249	1769	1521	1.2164	0.322649554023309	0.999999712523763
TCONS_00000268_ORF_1_ORF_3	5054	+	1	910	1191	282	1.2924	-0.110926362521288	0.237098845890038
TCONS_00000268_ORF_1_ORF_4	5054	+	2	2165	2413	249	0.7398	0.224938692885556	0.197081901476655
TCONS_00000268_ORF_1_ORF_5	5054	+	1	607	780	174	1.0204	-0.0477104063025999	0.0506444532819348
TCONS_00000268_ORF_1_ORF_6	5054	+	3	2103	2252	150	1.2808	-0.100939833452893	0.067557453719269
TCONS_00000268_ORF_1_ORF_7	5054	+	1	1615	1749	135	0.8049	0.0204731786336324	0.0242122425936522
TCONS_00000268_ORF_1_ORF_8	5054	+	3	4923	5054	132	0.7452	-0.539638775621768	0.000652100170279104
TCONS_00000268_ORF_1_ORF_9	5054	+	2	2873	2992	120	0.7966	0.0631955224246687	0.0257416936484147
TCONS_00000268_ORF_1_ORF_10	5054	+	2	1061	1174	114	1.1711	-0.149949811887152	0.0240529410745586
TCONS_00000268_ORF_1_ORF_11	5054	+	1	1366	1464	99	0.8505	-0.224487233811397	0.00437073185807851
TCONS_00000268_ORF_1_ORF_12	5054	+	2	2996	3073	78	0.9657	-0.221589747901048	0.00522692265919965
TCONS_00000268_ORF_1_ORF_13	5054	+	2	3827	3904	78	1.0113	-0.140499291028732	0.00995750088438771
TCONS_00000268_ORF_1_ORF_14	5054	+	3	1956	2033	78	0.9782	-0.288041620346464	0.00365189451064168
TCONS_00000268_ORF_1_ORF_15	5054	+	2	1400	1450	51	0.8134	-0.277523426583955	0.001633838612131
TCONS_00000085_ORF_1_ORF_1	2241	+	1	85	828	744	1.2196	0.569657918521234	0.999675655201048
TCONS_00000085_ORF_1_ORF_2	2241	+	2	812	982	171	1.1921	0.139680348337723	0.25326785335914
TCONS_00000085_ORF_1_ORF_3	2241	+	2	572	715	144	1.2115	-0.224425172387662	0.0285828914907084
TCONS_00000085_ORF_1_ORF_4	2241	+	3	1602	1736	135	0.9234	-0.505078788407709	0.0017916034387808
TCONS_00000085_ORF_1_ORF_5	2241	+	3	1386	1508	123	0.8958	-0.277186698655857	0.00565617793175499
TCONS_00000085_ORF_1_ORF_6	2241	+	1	1225	1335	111	0.3318	-0.50285185540957	0.000180935224660897
TCONS_00000085_ORF_1_ORF_7	2241	+	2	2135	2239	105	0.4572	-0.175238464951519	0.00190001079467865
TCONS_00000085_ORF_1_ORF_8	2241	+	2	386	487	102	1.0548	-0.160787015273938	0.0155223018833211
TCONS_00000085_ORF_1_ORF_9	2241	+	2	149	241	93	1.1722	0.0648016557812915	0.0774941152122837
TCONS_00000085_ORF_1_ORF_10	2241	+	3	972	1037	66	1.0154	-0.104185373283978	0.0128061755522604
TCONS_00000085_ORF_1_ORF_11	2241	+	2	737	799	63	1.085	0.00691755255042841	0.0303430129397778
TCONS_00000085_ORF_1_ORF_12	2241	+	1	910	966	57	1.1332	-0.029953393175863	0.0268808471126111
TCONS_00000253_ORF_1_ORF_1	4143	+	3	2514	3722	1209	0.9988	0.36620230372763	0.999985417360665
TCONS_00000253_ORF_1_ORF_2	4143	+	2	2162	2674	513	1.169	0.412134167133066	0.985433829068652
TCONS_00000253_ORF_1_ORF_3	4143	+	2	461	808	348	0.7192	-0.0928732286917184	0.0956370535958804
TCONS_00000253_ORF_1_ORF_4	4143	+	3	3780	4037	258	0.7479	-0.171055852626988	0.025854555927911
TCONS_00000253_ORF_1_ORF_5	4143	+	1	3619	3840	222	0.7346	-0.167832002638062	0.0169879136271997
TCONS_00000253_ORF_1_ORF_6	4143	+	2	3914	4123	210	0.6378	0.171801869495054	0.0783436843725168
TCONS_00000253_ORF_1_ORF_7	4143	+	1	3052	3249	198	0.9742	0.0504435405455049	0.101914705285541
TCONS_00000253_ORF_1_ORF_8	4143	+	3	60	236	177	0.8511	-0.0462663832999057	0.0316063075383517
TCONS_00000253_ORF_1_ORF_9	4143	+	2	47	211	165	0.926	0.0401280772497575	0.0587411673135411
TCONS_00000253_ORF_1_ORF_10	4143	+	1	3265	3411	147	1.217	-0.168517117951676	0.0377442066967766
TCONS_00000253_ORF_1_ORF_11	4143	+	1	805	912	108	1.0352	-0.00321910663365899	0.0356263050488542
TCONS_00000253_ORF_1_ORF_12	4143	+	1	187	282	96	0.7268	-0.0551388634181728	0.00807544650184234
TCONS_00000253_ORF_1_ORF_13	4143	+	1	1888	1980	93	0.7257	0.357417332788318	0.0874904116089671
TCONS_00000253_ORF_1_ORF_14	4143	+	1	1039	1113	75	0.5924	-0.132168327204547	0.00253127253955542
TCONS_00000253_ORF_1_ORF_15	4143	+	1	1429	1500	72	1.2096	0.012195324491546	0.0471362059604478
TCONS_00000253_ORF_1_ORF_16	4143	+	3	1590	1655	66	0.9268	-0.354650111870399	0.0018801227208722
TCONS_00000253_ORF_1_ORF_17	4143	+	1	37	99	63	0.4201	-0.178382306990283	0.000924678887531408
TCONS_00000297_ORF_1_ORF_1	5515	+	2	776	5056	4281	1.2453	0.422666987817568	1
TCONS_00000297_ORF_1_ORF_2	5515	+	1	61	480	420	0.766	0.0756702956818548	0.417685945375715
TCONS_00000297_ORF_1_ORF_3	5515	+	3	2142	2435	294	0.8818	-0.00195478118360615	0.140177923488918
TCONS_00000297_ORF_1_ORF_4	5515	+	3	1437	1718	282	1.2924	-0.110926362521288	0.232557051005835
TCONS_00000297_ORF_1_ORF_5	5515	+	3	1134	1307	174	1.0204	-0.0477104063025999	0.0494428472553172
TCONS_00000297_ORF_1_ORF_6	5515	+	3	2505	2654	150	1.2808	-0.100939833452893	0.065982454715922
TCONS_00000297_ORF_1_ORF_7	5515	+	1	5383	5514	132	0.7452	-0.539638775621768	0.000635833822134406
TCONS_00000297_ORF_1_ORF_8	5515	+	3	3333	3452	120	0.7966	0.0631955224246687	0.0251153072116518
TCONS_00000297_ORF_1_ORF_9	5515	+	1	1588	1701	114	1.1711	-0.149949811887152	0.0234666581577255
TCONS_00000297_ORF_1_ORF_10	5515	+	3	1893	1991	99	0.8505	-0.224487233811397	0.00426210150850984
TCONS_00000297_ORF_1_ORF_11	5515	+	1	2758	2844	87	1.0875	0.0279991782484607	0.0377300160318749
TCONS_00000297_ORF_1_ORF_12	5515	+	3	3456	3533	78	0.9657	-0.221589747901048	0.00509712145009373
TCONS_00000297_ORF_1_ORF_13	5515	+	3	4287	4364	78	1.0113	-0.140499291028732	0.00971137112769519
TCONS_00000297_ORF_1_ORF_14	5515	+	2	602	676	75	0.8393	0.0394803513820208	0.0153827013815652
TCONS_00000297_ORF_1_ORF_15	5515	+	1	1927	1977	51	0.8134	-0.277523426583955	0.00159312227553127
TCONS_00000011_ORF_1_ORF_1	1856	+	1	589	1389	801	1.1966	0.439629104906081	0.999600085151464
TCONS_00000011_ORF_1_ORF_2	1856	+	2	719	916	198	1.0037	0.0045809230302914	0.0973216172535084
TCONS_00000011_ORF_1_ORF_3	1856	+	2	1130	1252	123	1.1988	-0.0167395734692894	0.0742430732670258
TCONS_00000006_ORF_1_ORF_1	3876	+	3	750	2699	1950	1.1236	0.460495434388175	0.999999998676358
TCONS_00000006_ORF_1_ORF_2	3876	+	1	169	1032	864	1.1682	0.416706209266797	0.999720136881689
TCONS_00000006_ORF_1_ORF_3	3876	+	1	3217	3537	321	0.593	-0.00656133686829492	0.0797777977535534
TCONS_00000006_ORF_1_ORF_4	3876	+	1	2002	2184	183	0.9067	0.0529572207371536	0.0726460480476569
TCONS_00000006_ORF_1_ORF_5	3876	+	1	2440	2562	123	1.1988	-0.0167395734692894	0.0669803855922761
TCONS_00000006_ORF_1_ORF_6	3876	+	3	3735	3857	123	0.6717	-0.0271508814894115	0.0108336212826349
TCONS_00000006_ORF_1_ORF_7	3876	+	2	545	631	87	1.0447	-0.00723034200860571	0.0290208081456971
TCONS_00000006_ORF_1_ORF_8	3876	+	2	3545	3622	78	1.1873	0.0255741824703966	0.0511567580768148
TCONS_00000006_ORF_1_ORF_9	3876	+	2	665	730	66	1.0855	-0.261217670840167	0.00578976640105641
TCONS_00000006_ORF_1_ORF_10	3876	+	3	3129	3182	54	0.6043	-0.182220122634078	0.00156311611615903
TCONS_00000161_ORF_1_ORF_1	3884	+	2	3038	3577	540	1.1772	0.506397841015458	0.994123717266907
TCONS_00000161_ORF_1_ORF_2	3884	+	3	1470	1955	486	0.772	0.10337349535057	0.664706476398552
TCONS_00000161_ORF_1_ORF_3	3884	+	2	266	580	315	0.8323	0.248988417363516	0.465733457233121
TCONS_00000161_ORF_1_ORF_4	3884	+	3	396	611	216	0.9885	-0.00598987064726764	0.0950302880407493
TCONS_00000161_ORF_1_ORF_5	3884	+	1	1099	1272	174	0.7404	-0.0581197802429992	0.0199343437527703
TCONS_00000161_ORF_1_ORF_6	3884	+	2	2495	2668	174	0.7735	-0.142874169447066	0.0134479791444378
TCONS_00000161_ORF_1_ORF_7	3884	+	2	1736	1891	156	1.1284	-0.00225213666793835	0.0816576971801657
TCONS_00000161_ORF_1_ORF_8	3884	+	2	2870	3025	156	0.5838	0.127608739448512	0.0290478975667573
TCONS_00000161_ORF_1_ORF_9	3884	+	2	3743	3865	123	0.6717	-0.0271508814894115	0.0108289216039558
TCONS_00000161_ORF_1_ORF_10	3884	+	3	3318	3440	123	1.1988	-0.0167395734692894	0.0669529777856869
TCONS_00000161_ORF_1_ORF_11	3884	+	3	1329	1430	102	1.0249	-0.251426012512518	0.00744297355362647
TCONS_00000161_ORF_1_ORF_12	3884	+	1	940	1029	90	0.971	-0.00536888613901518	0.0236622480152428
TCONS_00000161_ORF_1_ORF_13	3884	+	2	3665	3739	75	0.9704	-0.199553175930351	0.00625451760839431
TCONS_00000161_ORF_1_ORF_14	3884	+	2	2090	2161	72	0.57	-0.152838275122084	0.00202833761706169
TCONS_00000161_ORF_1_ORF_15	3884	+	1	2179	2244	66	0.9212	-0.228036567080337	0.00402453495827012
TCONS_00000161_ORF_1_ORF_16	3884	+	1	2386	2451	66	0.9827	-0.33115783510168	0.002664473857728
TCONS_00000161_ORF_1_ORF_17	3884	+	2	1394	1453	60	0.8616	0.0375705593190573	0.0151854722947265
TCONS_00000161_ORF_1_ORF_18	3884	+	3	2796	2855	60	0.8584	-0.0140524788824325	0.0110260437650994
TCONS_00000163_ORF_1_ORF_1	747	+	2	302	565	264	1.2322	0.858068993268224	0.989426115599148
TCONS_00000163_ORF_1_ORF_2	747	+	3	180	302	123	1.1988	-0.0167395734692894	0.078532183415627
TCONS_00000163_ORF_1_ORF_3	747	+	3	606	728	123	0.6717	-0.0271508814894115	0.0128352570370631
TCONS_00000163_ORF_1_ORF_4	747	+	3	528	602	75	0.9704	-0.199553175930351	0.00741968460625973
TCONS_00000158_ORF_1_ORF_1	3859	+	2	89	3385	3297	1.2698	0.555944217136729	1
TCONS_00000158_ORF_1_ORF_2	3859	+	3	1008	1190	183	0.9067	0.0529572207371536	0.0727088694770714
