	#feature_id	TPM	gene
2959	ENSG00000058063.16	51.378371	ATP11B
2960	ENSG00000058262.10	215.956242	SEC61A1
2961	ENSG00000058866.15	3.759393	DGKG
2962	ENSG00000060971.19	21.720937	ACAA1
2963	ENSG00000061938.21	20.050096	TNK2
2964	ENSG00000064225.13	2.715117	ST3GAL6
2965	ENSG00000065485.20	26.733461	PDIA5
2966	ENSG00000065518.8	20.050096	NDUFB4
2967	ENSG00000065534.20	19.632386	MYLK
2968	ENSG00000066422.6	41.562178	ZBTB11
2969	ENSG00000067560.14	176.900326	RHOA
2970	ENSG00000068001.14	16.499558	HYAL2
2971	ENSG00000068028.18	19.423531	RASSF1
2972	ENSG00000068745.15	87.71917	IP6K2
2973	ENSG00000068885.15	57.226316	IFT80
2974	ENSG00000069849.11	20.050096	ATP1B3
2975	ENSG00000070087.15	370.091355	PFN2
2976	ENSG00000070476.15	12.322455	ZXDC
2977	ENSG00000070950.10	13.993296	RAD18
2978	ENSG00000071282.12	30.492854	LMCD1
2979	ENSG00000071794.16	86.674894	HLTF
2980	ENSG00000072274.13	214.076546	TFRC
2981	ENSG00000072756.17	16.081848	TRNT1
2982	ENSG00000073111.14	15.664138	MCM2
2983	ENSG00000073711.11	11.695889	PPP2R3A
2984	ENSG00000073792.16	26.524606	IGF2BP2
2985	ENSG00000073803.14	125.939666	MAP3K13
2986	ENSG00000073849.16	4.594814	ST6GAL1
2987	ENSG00000074416.16	13.993296	MGLL
2988	ENSG00000075420.13	36.967365	FNDC3B
2989	ENSG00000075651.17	0.626566	PLD1
2990	ENSG00000075711.21	18.1704	DLG1
2991	ENSG00000075785.14	360.275163	RAB7A
2992	ENSG00000075914.13	20.676662	EXOSC7
2993	ENSG00000075975.17	175.02063	MKRN2
2994	ENSG00000076201.16	34.252247	PTPN23
2995	ENSG00000076242.16	40.935613	MLH1
2996	ENSG00000077092.20	99.206204	RARB
2997	ENSG00000077097.16	226.816711	TOP2B
2998	ENSG00000078070.14	27.986592	MCCC1
2999	ENSG00000078081.8	0.208855	LAMP3
3000	ENSG00000079257.8	2.088552	LXN
3001	ENSG00000080200.10	59.941433	CRYBG3
3002	ENSG00000080224.18	2.923972	EPHA6
3003	ENSG00000080819.9	2.923972	CPOX
3004	ENSG00000080822.17	205.095774	CLDND1
3005	ENSG00000081148.12	466.582442	IMPG2
3006	ENSG00000081154.12	897.241796	PCNP
3007	ENSG00000081307.15	90.225432	UBA5
3008	ENSG00000082684.16	6.265655	SEMA5B
3009	ENSG00000082701.17	47.618978	GSK3B
3010	ENSG00000082781.12	24.436055	ITGB5
3011	ENSG00000082996.20	161.653899	RNF13
3012	ENSG00000083937.10	73.934729	CHMP2B
3013	ENSG00000085274.16	109.648963	MYNN
3014	ENSG00000085276.19	1.044276	MECOM
3015	ENSG00000088538.13	21.094372	DOCK3
3016	ENSG00000088543.15	21.094372	C3orf18
3017	ENSG00000088727.14	7.518786	KIF9
3018	ENSG00000090097.22	637.008258	PCBP4
3019	ENSG00000090520.12	44.695006	DNAJB11
3020	ENSG00000090530.10	61.612274	P3H2
3021	ENSG00000090539.15	0.208855	CHRD
3022	ENSG00000091317.8	121.553707	CMTM6
3023	ENSG00000091513.16	26269.594009	TF
3024	ENSG00000091527.17	32.163696	CDV3
3025	ENSG00000091972.18	51.169516	CD200
3026	ENSG00000091986.16	57.435171	CCDC80
3027	ENSG00000093167.18	30.492854	LRRFIP2
3028	ENSG00000093183.14	86.883749	SEC22C
3029	ENSG00000093217.11	1.879697	XYLB
3030	ENSG00000113790.11	2.506262	EHHADH
3031	ENSG00000113805.9	3.759393	CNTN3
3032	ENSG00000113810.16	36.758509	SMC4
3033	ENSG00000113811.12	217.627084	SELENOK
3034	ENSG00000113812.14	11.278179	ACTR8
3035	ENSG00000113838.13	60.776854	TBCCD1
3036	ENSG00000113845.10	27.568882	TIMMDC1
3037	ENSG00000113851.16	129.490203	CRBN
3038	ENSG00000113924.12	0.208855	HGD
3039	ENSG00000113946.4	0.41771	CLDN16
3040	ENSG00000113966.10	41.771033	ARL6
3041	ENSG00000113971.21	10.651614	NPHP3
3042	ENSG00000114013.16	0.626566	CD86
3043	ENSG00000114019.15	44.06844	AMOTL2
3044	ENSG00000114021.12	32.999116	NIT2
3045	ENSG00000114023.16	107.560411	FAM162A
3046	ENSG00000114026.22	17.543834	OGG1
3047	ENSG00000114030.13	205.931194	KPNA1
3048	ENSG00000114054.14	42.188744	PCCB
3049	ENSG00000114098.18	97.953073	ARMC8
3050	ENSG00000114107.9	40.517902	CEP70
3051	ENSG00000114115.10	5.63909	RBP1
3052	ENSG00000114120.14	131.578755	SLC25A36
3053	ENSG00000114124.3	46.783557	GRK7
3054	ENSG00000114125.14	20.258951	RNF7
3055	ENSG00000114126.18	19.423531	TFDP2
3056	ENSG00000114127.11	81.453515	XRN1
3057	ENSG00000114166.8	51.169516	KAT2B
3058	ENSG00000114200.10	46.992413	BCHE
3059	ENSG00000114209.15	19.214675	PDCD10
3060	ENSG00000114268.12	12.322455	PFKFB4
3061	ENSG00000114270.18	9.607338	COL7A1
3062	ENSG00000114279.15	53.675778	FGF12
3063	ENSG00000114302.16	33.625682	PRKAR2A
3064	ENSG00000114315.4	258.980407	HES1
3065	ENSG00000114316.13	89.598867	USP4
3066	ENSG00000114331.16	48.036688	ACAP2
3067	ENSG00000114346.14	30.492854	ECT2
3068	ENSG00000114349.10	2286.75522	GNAT1
3069	ENSG00000114353.17	17.334979	GNAI2
3070	ENSG00000114354.15	192.146753	TFG
3071	ENSG00000114378.17	2.088552	HYAL1
3072	ENSG00000114383.10	120.509431	TUSC2
3073	ENSG00000114388.14	30.075144	NPRL2
3074	ENSG00000114391.13	14.202151	RPL24
3075	ENSG00000114395.11	5.221379	CYB561D2
3076	ENSG00000114405.11	33.207972	CEP15
3077	ENSG00000114416.18	66.833653	FXR1
3078	ENSG00000114423.23	43.024164	CBLB
3079	ENSG00000114439.19	193.191029	BBX
3080	ENSG00000114446.5	94.820246	IFT57
3081	ENSG00000114450.11	2.297407	GNB4
3082	ENSG00000114473.14	27.568882	IQCG
3083	ENSG00000114480.13	51.587226	GBE1
3084	ENSG00000114491.14	11.487034	UMPS
3085	ENSG00000114503.11	190.684767	NCBP2
3086	ENSG00000114520.11	97.326508	SNX4
3087	ENSG00000114529.13	0.208855	C3orf52
3088	ENSG00000114541.15	48.872109	FRMD4B
3089	ENSG00000114544.17	36.549654	SLC41A3
3090	ENSG00000114547.10	0.208855	ROPN1B
3091	ENSG00000114554.12	12.1136	PLXNA1
3092	ENSG00000114573.10	238.5126	ATP6V1A
3093	ENSG00000114626.18	37.17622	ABTB1
3094	ENSG00000114631.11	153.508548	PODXL2
3095	ENSG00000114646.10	19.632386	CSPG5
3096	ENSG00000114648.12	81.24466	KLHL18
3097	ENSG00000114650.21	83.542067	SCAP
3098	ENSG00000114670.14	7.101076	NEK11
3099	ENSG00000114686.9	42.188744	MRPL3
3100	ENSG00000114698.15	44.486151	PLSCR4
3101	ENSG00000114735.10	9.607338	HEMK1
3102	ENSG00000114737.16	0.835421	CISH
3103	ENSG00000114738.11	13.575586	MAPKAPK3
3104	ENSG00000114739.14	14.828717	ACVR2B
3105	ENSG00000114742.14	106.516135	WDR48
3106	ENSG00000114744.9	61.194564	COMMD2
3107	ENSG00000114745.14	81.871225	GORASP1
3108	ENSG00000114757.19	32.581406	PEX5L
3109	ENSG00000114767.7	15.872993	RRP9
3110	ENSG00000114770.17	252.714752	ABCC5
3111	ENSG00000114779.20	35.714234	ABHD14B
3112	ENSG00000114784.4	44.903861	EIF1B
3113	ENSG00000114786.16	3.759393	ABHD14A-ACY1
3114	ENSG00000114790.13	40.726758	ARHGEF26
3115	ENSG00000114796.16	126.357376	KLHL24
3116	ENSG00000114805.18	39.473627	PLCH1
3117	ENSG00000114812.13	7.518786	VIPR1
3118	ENSG00000114841.18	3.550538	DNAH1
3119	ENSG00000114850.7	56.18204	SSR3
3120	ENSG00000114853.15	10.860469	ZBTB47
3121	ENSG00000114857.19	191.102478	NKTR
3122	ENSG00000114859.16	1.879697	CLCN2
3123	ENSG00000114861.24	34.252247	FOXP1
3124	ENSG00000114867.22	109.648963	EIF4G1
3125	ENSG00000114902.14	55.137764	SPCS1
3126	ENSG00000114904.13	38.220496	NEK4
3127	ENSG00000118007.13	62.23884	STAG1
3128	ENSG00000118849.10	2.297407	RARRES1
3129	ENSG00000118855.21	57.017461	MFSD1
3130	ENSG00000119227.8	9.189627	PIGZ
3131	ENSG00000119231.11	30.492854	SENP5
3132	ENSG00000120742.11	226.190146	SERP1
3133	ENSG00000120756.13	175.647195	PLS1
3134	ENSG00000121440.15	8.354207	PDZRN3
3135	ENSG00000121542.12	25.689186	SEC22A
3136	ENSG00000121578.13	16.499558	B4GALT4
3137	ENSG00000121579.14	191.937898	NAA50
3138	ENSG00000121858.11	1.879697	TNFSF10
3139	ENSG00000121864.10	14.828717	ZNF639
3140	ENSG00000121871.4	20.885517	SLITRK3
3141	ENSG00000121879.6	61.194564	PIK3CA
3142	ENSG00000122068.13	328.738032	FYTTD1
3143	ENSG00000125037.13	46.574702	EMC3
3144	ENSG00000125046.16	0.208855	SSUH2
3145	ENSG00000126062.4	30.283999	TMEM115
3146	ENSG00000127249.15	1.879697	ATP13A4
3147	ENSG00000127252.7	4.594814	PLAAT1
3148	ENSG00000129055.13	99.415059	ANAPC13
3149	ENSG00000129071.10	44.903861	MBD4
3150	ENSG00000129810.15	0.208855	SGO1
3151	ENSG00000131368.8	119.2563	MRPS25
3152	ENSG00000131370.16	42.397599	SH3BP5
3153	ENSG00000131373.15	25.689186	HACL1
3154	ENSG00000131374.14	35.923089	TBC1D5
3155	ENSG00000131375.10	98.579639	CAPN7
3156	ENSG00000131378.14	28.822013	RFTN1
3157	ENSG00000131381.12	62.65655	RBSN
3158	ENSG00000131386.20	24.227199	GALNT15
3159	ENSG00000131389.18	1135.963252	SLC6A6
3160	ENSG00000132153.15	199.038974	DHX30
3161	ENSG00000132155.14	157.685651	RAF1
3162	ENSG00000132164.10	40.935613	SLC6A11
3163	ENSG00000132170.24	2.088552	PPARG
3164	ENSG00000132182.12	41.353323	NUP210
3165	ENSG00000132394.11	25.689186	EEFSEC
3166	ENSG00000133657.17	41.144468	ATP13A3
3167	ENSG00000134070.5	2.297407	IRAK2
3168	ENSG00000134072.11	11.278179	CAMK1
3169	ENSG00000134077.16	56.59975	THUMPD3
3170	ENSG00000134086.8	9.607338	VHL
3171	ENSG00000134107.5	377.401286	BHLHE40
3172	ENSG00000134108.14	145.363196	ARL8B
3173	ENSG00000134109.11	11.904745	EDEM1
3174	ENSG00000134115.13	2.923972	CNTN6
3175	ENSG00000134121.10	37.17622	CHL1
3176	ENSG00000136059.16	0.835421	VILL
3177	ENSG00000136068.16	24.64491	FLNB
3178	ENSG00000136518.17	27.986592	ACTL6A
3179	ENSG00000136521.13	82.497791	NDUFB5
3180	ENSG00000136522.14	11.278179	MRPL47
3181	ENSG00000136527.19	82.706646	TRA2B
3182	ENSG00000136603.14	39.891337	SKIL
3183	ENSG00000138231.13	20.258951	DBR1
3184	ENSG00000138246.17	29.866289	DNAJC13
3185	ENSG00000138459.9	132.831886	SLC35A5
3186	ENSG00000138463.9	2.506262	SLC49A4
3187	ENSG00000138468.16	37.385075	SENP7
3188	ENSG00000138472.11	46.574702	GUCA1C
3189	ENSG00000138495.7	24.853765	COX17
3190	ENSG00000138496.17	12.322455	PARP9
3191	ENSG00000144455.14	12.322455	SUMF1
3192	ENSG00000144550.14	1.253131	CPNE9
3193	ENSG00000144554.13	3.759393	FANCD2
3194	ENSG00000144559.11	4.803669	TAMM41
3195	ENSG00000144560.16	56.59975	VGLL4
3196	ENSG00000144566.11	192.982174	RAB5A
3197	ENSG00000144597.14	28.195448	EAF1
3198	ENSG00000144619.15	77.276412	CNTN4
3199	ENSG00000144635.9	167.501844	DYNC1LI1
3200	ENSG00000144642.22	3.968248	RBMS3
3201	ENSG00000144644.15	0.626566	GADL1
3202	ENSG00000144645.15	6.47451	OSBPL10
3203	ENSG00000144647.7	61.403419	POMGNT2
3204	ENSG00000144649.10	16.290703	GASK1A
3205	ENSG00000144655.15	31.328275	CSRNP1
3206	ENSG00000144659.13	18.796965	SLC25A38
3207	ENSG00000144668.12	1.670841	ITGA9
3208	ENSG00000144671.11	0.208855	SLC22A14
3209	ENSG00000144674.17	275.897675	GOLGA4
3210	ENSG00000144677.15	3.550538	CTDSPL
3211	ENSG00000144681.11	18.379255	STAC
3212	ENSG00000144711.16	142.648079	IQSEC1
3213	ENSG00000144712.12	15.455282	CAND2
3214	ENSG00000144713.13	12.322455	RPL32
3215	ENSG00000144724.20	69.757626	PTPRG
3216	ENSG00000144736.14	30.70171	SHQ1
3217	ENSG00000144741.19	22.347503	SLC25A26
3218	ENSG00000144744.17	145.572051	UBA3
3219	ENSG00000144746.7	728.277966	ARL6IP5
3220	ENSG00000144747.17	121.971417	TMF1
3221	ENSG00000144749.14	26.942317	LRIG1
3222	ENSG00000144771.8	47.618978	LRTM1
3223	ENSG00000144791.10	3.132828	LIMD1
3224	ENSG00000144792.9	25.271475	ZNF660
3225	ENSG00000144802.11	12.1136	NFKBIZ
3226	ENSG00000144810.16	1.044276	COL8A1
3227	ENSG00000144815.17	29.448579	NXPE3
3228	ENSG00000144821.11	10.442758	MYH15
3229	ENSG00000144827.9	22.765213	ABHD10
3230	ENSG00000144834.14	55.555474	TAGLN3
3231	ENSG00000144837.9	1.253131	PLA1A
3232	ENSG00000144840.10	93.35826	RABL3
3233	ENSG00000144843.12	6.47451	ADPRH
3234	ENSG00000144847.13	85.630618	IGSF11
3235	ENSG00000144848.11	67.460219	ATG3
3236	ENSG00000144857.15	3.341683	BOC
3237	ENSG00000144867.13	34.252247	SRPRB
3238	ENSG00000144868.14	179.824299	TMEM108
3239	ENSG00000144891.19	2.297407	AGTR1
3240	ENSG00000144893.13	18.379255	MED12L
3241	ENSG00000144895.12	80.200384	EIF2A
3242	ENSG00000144908.14	18.58811	ALDH1L1
3243	ENSG00000144909.8	11.695889	OSBPL11
3244	ENSG00000144935.16	63.700826	TRPC1
3245	ENSG00000144959.11	171.052382	NCEH1
3246	ENSG00000145012.14	24.853765	LPP
3247	ENSG00000145016.16	4.594814	RUBCN
3248	ENSG00000145020.16	64.745102	AMT
3249	ENSG00000145022.5	28.822013	TCTA
3250	ENSG00000145029.14	8.145352	NICN1
3251	ENSG00000145041.16	20.885517	DCAF1
3252	ENSG00000145050.19	5.221379	MANF
3253	ENSG00000145087.13	21.929793	STXBP5L
3254	ENSG00000145088.9	0.626566	EAF2
3255	ENSG00000145103.15	0.208855	ILDR1
3256	ENSG00000145191.15	92.105129	EIF2B5
3257	ENSG00000145194.19	9.607338	ECE2
3258	ENSG00000145198.15	2.088552	VWA5B2
3259	ENSG00000150995.21	8.980772	ITPR1
3260	ENSG00000151090.20	45.530426	THRB
3261	ENSG00000151092.18	39.264771	NGLY1
3262	ENSG00000151093.8	6.0568	OXSM
3263	ENSG00000151276.24	52.840357	MAGI1
3264	ENSG00000151576.10	17.334979	QTRT2
3265	ENSG00000151789.12	28.613158	ZNF385D
3266	ENSG00000151967.18	48.454399	SCHIP1
3267	ENSG00000152492.15	38.01164	CCDC50
3268	ENSG00000152601.18	91.269708	MBNL1
3269	ENSG00000152642.11	55.973185	GPD1L
3270	ENSG00000152952.12	68.504495	PLOD2
3271	ENSG00000152977.10	7.101076	ZIC1
3272	ENSG00000153266.13	2.506262	FEZF2
3273	ENSG00000153551.14	0.626566	CMTM7
3274	ENSG00000153558.16	65.998233	FBXL2
3275	ENSG00000153560.12	45.112716	UBP1
3276	ENSG00000153767.10	16.081848	GTF2E1
3277	ENSG00000154174.8	197.785843	TOMM70
3278	ENSG00000154175.18	33.416827	ABI3BP
3279	ENSG00000154310.17	70.593046	TNIK
3280	ENSG00000154743.19	36.967365	TSEN2
3281	ENSG00000154767.15	88.554591	XPC
3282	ENSG00000154781.17	12.53131	CCDC174
3283	ENSG00000154783.12	0.41771	FGD5
3284	ENSG00000154813.10	85.839474	DPH3
3285	ENSG00000154814.14	9.816193	OXNAD1
3286	ENSG00000154822.18	8.771917	PLCL2
3287	ENSG00000154917.11	20.050096	RAB6B
3288	ENSG00000154928.19	10.651614	EPHB1
3289	ENSG00000155893.13	93.77597	PXYLP1
3290	ENSG00000155903.14	76.023281	RASA2
3291	ENSG00000156931.16	33.834537	VPS8
3292	ENSG00000156959.9	17.334979	LHFPL4
3293	ENSG00000156976.17	404.761313	EIF4A2
3294	ENSG00000156983.17	21.303227	BRPF1
3295	ENSG00000156990.14	13.575586	RPUSD3
3296	ENSG00000157005.4	0.626566	SST
3297	ENSG00000157014.11	6.892221	TATDN2
3298	ENSG00000157020.18	23.391779	SEC13
3299	ENSG00000157036.13	4.594814	EXOG
3300	ENSG00000157087.20	20.885517	ATP2B2
3301	ENSG00000157103.12	368.002804	SLC6A1
3302	ENSG00000157152.17	10.233903	SYN2
3303	ENSG00000157388.20	20.676662	CACNA1D
3304	ENSG00000157445.15	1.879697	CACNA2D3
3305	ENSG00000157500.12	105.263004	APPL1
3306	ENSG00000158092.7	26.524606	NCK1
3307	ENSG00000158163.15	0.835421	DZIP1L
3308	ENSG00000158186.13	37.385075	MRAS
3309	ENSG00000158220.14	0.835421	ESYT3
3310	ENSG00000158234.13	10.233903	FAIM
3311	ENSG00000158258.16	15.246427	CLSTN2
3312	ENSG00000159685.11	7.309931	CHCHD6
3313	ENSG00000160124.9	2.715117	MIX23
3314	ENSG00000160145.16	27.568882	KALRN
3315	ENSG00000160746.13	18.1704	ANO10
3316	ENSG00000160799.12	12.1136	CCDC12
3317	ENSG00000161202.20	30.70171	DVL3
3318	ENSG00000161203.14	878.235976	AP2M1
3319	ENSG00000161204.12	114.452631	ABCF3
3320	ENSG00000161217.12	14.828717	PCYT1A
3321	ENSG00000161267.12	30.283999	BDH1
3322	ENSG00000162244.12	11.487034	RPL29
3323	ENSG00000163320.12	352.756377	CGGBP1
3324	ENSG00000163347.6	1.461986	CLDN1
3325	ENSG00000163376.11	3.341683	KBTBD8
3326	ENSG00000163377.16	23.391779	TAFA4
3327	ENSG00000163378.14	9.398483	EOGT
3328	ENSG00000163380.16	3.132828	LMOD3
3329	ENSG00000163389.12	17.543834	POGLUT1
3330	ENSG00000163406.11	94.611391	SLC15A2
3331	ENSG00000163412.13	25.898041	EIF4E3
3332	ENSG00000163421.9	0.208855	PROK2
3333	ENSG00000163428.4	52.422647	LRRC58
3334	ENSG00000163430.12	125.939666	FSTL1
3335	ENSG00000163491.17	5.012524	NEK10
3336	ENSG00000163507.15	5.430234	CIP2A
3337	ENSG00000163508.13	4.594814	EOMES
3338	ENSG00000163512.14	29.448579	AZI2
3339	ENSG00000163513.19	8.980772	TGFBR2
3340	ENSG00000163517.15	25.48033	HDAC11
3341	ENSG00000163520.14	3.132828	FBLN2
3342	ENSG00000163527.10	58.688302	STT3B
3343	ENSG00000163528.13	13.993296	CHCHD4
3344	ENSG00000163536.13	238.721456	SERPINI1
3345	ENSG00000163539.18	295.947771	CLASP2
3346	ENSG00000163558.13	50.751806	PRKCI
3347	ENSG00000163576.18	0.41771	EFHB
3348	ENSG00000163577.8	10.860469	EIF5A2
3349	ENSG00000163584.18	0.626566	RPL22L1
3350	ENSG00000163590.14	79.573819	PPM1L
3351	ENSG00000163602.12	43.23302	RYBP
3352	ENSG00000163605.15	67.251364	PPP4R2
3353	ENSG00000163607.18	1.461986	GTPBP8
3354	ENSG00000163608.15	22.138648	NEPRO
3355	ENSG00000163611.11	5.63909	SPICE1
3356	ENSG00000163617.11	27.360027	CCDC191
3357	ENSG00000163618.18	89.598867	CADPS
3358	ENSG00000163630.11	218.044794	SYNPR
3359	ENSG00000163634.12	14.619862	THOC7
3360	ENSG00000163635.20	30.075144	ATXN7
3361	ENSG00000163636.11	62.23884	PSMD6
3362	ENSG00000163637.13	34.043392	PRICKLE2
3363	ENSG00000163638.13	0.835421	ADAMTS9
3364	ENSG00000163646.12	19.423531	CLRN1
3365	ENSG00000163655.16	20.885517	GMPS
3366	ENSG00000163659.13	46.992413	TIPARP
3367	ENSG00000163660.12	95.864522	CCNL1
3368	ENSG00000163661.4	0.626566	PTX3
3369	ENSG00000163673.8	5.63909	DCLK3
3370	ENSG00000163681.16	111.737514	SLMAP
3371	ENSG00000163684.12	26.942317	RPP14
3372	ENSG00000163686.15	32.163696	ABHD6
3373	ENSG00000163689.21	0.208855	CFAP20DC
3374	ENSG00000163701.19	2.297407	IL17RE
3375	ENSG00000163702.20	1.461986	IL17RC
3376	ENSG00000163703.20	54.302343	CRELD1
3377	ENSG00000163704.12	17.334979	PRRT3
3378	ENSG00000163710.9	3.968248	PCOLCE2
3379	ENSG00000163714.18	307.852516	U2SURP
3380	ENSG00000163719.20	49.498675	MTMR14
3381	ENSG00000163728.11	169.38154	TTC14
3382	ENSG00000163754.18	73.099308	GYG1
3383	ENSG00000163755.9	61.612274	HPS3
3384	ENSG00000163762.7	1.253131	TM4SF18
3385	ENSG00000163781.14	17.543834	TOPBP1
3386	ENSG00000163785.13	12.322455	RYK
3387	ENSG00000163788.14	105.680714	SNRK
3388	ENSG00000163807.6	40.517902	KIAA1143
3389	ENSG00000163812.15	34.252247	ZDHHC3
3390	ENSG00000163814.8	0.208855	CDCP1
3391	ENSG00000163817.16	0.208855	SLC6A20
3392	ENSG00000163818.19	92.731694	LZTFL1
3393	ENSG00000163820.16	70.593046	FYCO1
3394	ENSG00000163823.4	0.835421	CCR1
3395	ENSG00000163832.16	3.132828	ELP6
3396	ENSG00000163840.10	2.923972	DTX3L
3397	ENSG00000163848.20	128.654783	ZNF148
3398	ENSG00000163864.17	12.94902	NMNAT3
3399	ENSG00000163870.16	24.227199	TPRA1
3400	ENSG00000163872.16	25.271475	YEATS2
3401	ENSG00000163882.10	10.233903	POLR2H
3402	ENSG00000163884.4	1.461986	KLF15
3403	ENSG00000163898.10	0.208855	LIPH
3404	ENSG00000163900.11	16.290703	TMEM41A
3405	ENSG00000163902.12	218.67136	RPN1
3406	ENSG00000163904.13	57.226316	SENP2
3407	ENSG00000163913.14	66.415943	IFT122
3408	ENSG00000163914.5	18544.667959	RHO
3409	ENSG00000163918.12	10.233903	RFC4
3410	ENSG00000163923.10	0.41771	RPL39L
3411	ENSG00000163930.10	37.59393	BAP1
3412	ENSG00000163931.17	36.131944	TKT
3413	ENSG00000163932.15	6.265655	PRKCD
3414	ENSG00000163933.10	7.309931	RFT1
3415	ENSG00000163935.14	12.1136	SFMBT1
3416	ENSG00000163938.17	26.733461	GNL3
3417	ENSG00000163939.18	41.353323	PBRM1
3418	ENSG00000163946.14	58.897157	TASOR
3419	ENSG00000163947.12	31.328275	ARHGEF3
3420	ENSG00000163960.12	92.522839	UBXN7
3421	ENSG00000163961.4	9.816193	RNF168
3422	ENSG00000163964.18	32.999116	PIGX
3423	ENSG00000163975.13	1.044276	MELTF
3424	ENSG00000164045.12	16.917269	CDC25A
3425	ENSG00000164048.14	25.271475	ZNF589
3426	ENSG00000164050.13	30.075144	PLXNB1
3427	ENSG00000164051.14	7.936496	CCDC51
3428	ENSG00000164053.22	4.177103	ATRIP
3429	ENSG00000164054.17	71.219612	SHISA5
3430	ENSG00000164061.5	19.632386	BSN
3431	ENSG00000164062.13	38.638206	APEH
3432	ENSG00000164068.16	20.885517	RNF123
3433	ENSG00000164076.17	71.428467	CAMKV
3434	ENSG00000164077.15	8.771917	MON1A
3435	ENSG00000164080.14	39.682482	RAD54L2
3436	ENSG00000164081.13	36.967365	TEX264
3437	ENSG00000164082.15	21.094372	GRM2
3438	ENSG00000164086.10	3.341683	DUSP7
3439	ENSG00000164087.8	0.208855	POC1A
3440	ENSG00000164088.18	2.715117	PPM1M
3441	ENSG00000164091.12	79.991529	WDR82
3442	ENSG00000168016.15	13.784441	TRANK1
3443	ENSG00000168026.19	5.221379	TTC21A
3444	ENSG00000168028.14	19.00582	RPSA
3445	ENSG00000168032.10	11.069324	ENTPD3
3446	ENSG00000168036.18	156.85023	CTNNB1
3447	ENSG00000168038.11	8.771917	ULK4
3448	ENSG00000168137.20	65.371667	SETD5
3449	ENSG00000168237.18	0.626566	GLYCTK
3450	ENSG00000168268.11	4.594814	NT5DC2
3451	ENSG00000168273.8	3.132828	UQCC5
3452	ENSG00000168291.13	74.561295	PDHB
3453	ENSG00000168297.16	109.022397	PXK
3454	ENSG00000168301.13	25.271475	KCTD6
3455	ENSG00000168306.13	5.63909	ACOX2
3456	ENSG00000168309.18	384.502362	FAM107A
3457	ENSG00000168329.14	0.626566	CX3CR1
3458	ENSG00000168356.13	0.626566	SCN11A
3459	ENSG00000168374.11	100.66819	ARF4
3460	ENSG00000168386.19	19.423531	FILIP1L
3461	ENSG00000168811.7	0.208855	IL12A
3462	ENSG00000168827.15	190.893622	GFM1
3463	ENSG00000168917.9	8.354207	SLC35G2
3464	ENSG00000169064.13	0.626566	ZBBX
3465	ENSG00000169087.11	15.455282	HSPBAP1
3466	ENSG00000169251.13	84.377487	NMD3
3467	ENSG00000169255.15	213.658836	B3GALNT1
3468	ENSG00000169282.18	125.521955	KCNAB1
3469	ENSG00000169313.10	0.626566	P2RY12
3470	ENSG00000169359.16	24.64491	SLC33A1
3471	ENSG00000169379.17	71.846177	ARL13B
3472	ENSG00000169714.17	921.468995	CNBP
3473	ENSG00000169760.17	98.997349	NLGN1
3474	ENSG00000169814.16	59.106012	BTD
3475	ENSG00000169855.21	13.993296	ROBO1
3476	ENSG00000169860.7	75.18786	P2RY1
3477	ENSG00000169908.12	8.980772	TM4SF1
3478	ENSG00000169964.8	2.923972	TMEM42
3479	ENSG00000169981.11	5.012524	ZNF35
3480	ENSG00000170011.14	11.695889	MYRIP
3481	ENSG00000170017.12	8.563062	ALCAM
3482	ENSG00000170142.12	46.783557	UBE2E1
3483	ENSG00000170248.15	162.48932	PDCD6IP
3484	ENSG00000170266.16	48.872109	GLB1
3485	ENSG00000170275.15	62.029985	CRTAP
3486	ENSG00000170293.9	0.208855	CMTM8
3487	ENSG00000170364.13	2.923972	SETMAR
3488	ENSG00000170837.3	3.968248	GPR27
3489	ENSG00000170854.18	80.82695	RIOX2
3490	ENSG00000170860.4	25.271475	LSM3
3491	ENSG00000170876.8	69.548771	TMEM43
3492	ENSG00000170893.4	67.042509	TRH
3493	ENSG00000171084.16	1.253131	FAM86JP
3494	ENSG00000171109.19	21.303227	MFN1
3495	ENSG00000171121.17	2.506262	KCNMB3
3496	ENSG00000171135.15	13.366731	JAGN1
3497	ENSG00000171148.14	30.283999	TADA3
3498	ENSG00000171757.17	14.202151	LRRC34
3499	ENSG00000172020.13	24.436055	GAP43
3500	ENSG00000172037.14	63.700826	LAMB2
3501	ENSG00000172046.20	36.967365	USP19
3502	ENSG00000172053.18	30.70171	QARS1
3503	ENSG00000172113.10	6.47451	NME6
3504	ENSG00000172215.6	0.208855	CXCR6
3505	ENSG00000172340.15	31.328275	SUCLG2
3506	ENSG00000172578.12	0.626566	KLHL6
3507	ENSG00000172667.11	38.220496	ZMAT3
3508	ENSG00000172765.18	37.385075	TMCC1
3509	ENSG00000172771.12	2.506262	EFCAB12
3510	ENSG00000172780.17	2.715117	RAB43
3511	ENSG00000172888.12	11.487034	ZNF621
3512	ENSG00000172936.16	10.442758	MYD88
3513	ENSG00000172939.9	39.264771	OXSR1
3514	ENSG00000172995.17	3.759393	ARPP21
3515	ENSG00000173175.15	13.993296	ADCY5
3516	ENSG00000173193.15	10.442758	PARP14
3517	ENSG00000173226.17	55.555474	IQCB1
3518	ENSG00000173230.16	253.132462	GOLGB1
3519	ENSG00000173402.12	58.479447	DAG1
